,id,pred_lgb,pred_svr,pred_ridge,pred_enet,pred_lasso,pred_voting,pred_stacking
949,2410,168216.04974504642,168216.04974504642,168216.04974504642,168216.04974504642,168216.04974504642,168216.04974504642,168216.04974504642
950,2411,117343.2451320218,117343.2451320218,117343.2451320218,117343.2451320218,117343.2451320218,117343.2451320218,117343.2451320218
951,2412,155447.47117116203,155447.47117116203,155447.47117116203,155447.47117116203,155447.47117116203,155447.47117116203,155447.47117116203
952,2413,135301.7136016976,135301.7136016976,135301.7136016976,135301.7136016976,135301.7136016976,135301.7136016976,135301.7136016976
953,2414,143411.6999076093,143411.6999076093,143411.6999076093,143411.6999076093,143411.6999076093,143411.6999076093,143411.6999076093
954,2415,126269.05077568965,126269.05077568965,126269.05077568965,126269.05077568965,126269.05077568965,126269.05077568965,126269.05077568965
955,2416,121932.25874004618,121932.25874004618,121932.25874004618,121932.25874004618,121932.25874004618,121932.25874004618,121932.25874004618
956,2417,137635.71207588442,137635.71207588442,137635.71207588442,137635.71207588442,137635.71207588442,137635.71207588442,137635.71207588442
957,2418,130312.1625442513,130312.1625442513,130312.1625442513,130312.1625442513,130312.1625442513,130312.1625442513,130312.1625442513
958,2419,124341.64575152173,124341.64575152173,124341.64575152173,124341.64575152173,124341.64575152173,124341.64575152173,124341.64575152173
959,2420,123910.0349668566,123910.0349668566,123910.0349668566,123910.0349668566,123910.0349668566,123910.0349668566,123910.0349668566
960,2421,139644.57739324495,139644.57739324495,139644.57739324495,139644.57739324495,139644.57739324495,139644.57739324495,139644.57739324495
961,2422,111511.91933896385,111511.91933896385,111511.91933896385,111511.91933896385,111511.91933896385,111511.91933896385,111511.91933896385
962,2423,120056.10658077274,120056.10658077274,120056.10658077274,120056.10658077274,120056.10658077274,120056.10658077274,120056.10658077274
963,2424,157536.4260124202,157536.4260124202,157536.4260124202,157536.4260124202,157536.4260124202,157536.4260124202,157536.4260124202
964,2425,208098.3665605111,208098.3665605111,208098.3665605111,208098.3665605111,208098.3665605111,208098.3665605111,208098.3665605111
965,2426,123342.97578827805,123342.97578827805,123342.97578827805,123342.97578827805,123342.97578827805,123342.97578827805,123342.97578827805
966,2427,147704.61993931793,147704.61993931793,147704.61993931793,147704.61993931793,147704.61993931793,147704.61993931793,147704.61993931793
967,2428,163605.31353174994,163605.31353174994,163605.31353174994,163605.31353174994,163605.31353174994,163605.31353174994,163605.31353174994
968,2429,115490.08456669985,115490.08456669985,115490.08456669985,115490.08456669985,115490.08456669985,115490.08456669985,115490.08456669985
969,2430,135598.97308008125,135598.97308008125,135598.97308008125,135598.97308008125,135598.97308008125,135598.97308008125,135598.97308008125
970,2431,110314.04980759599,110314.04980759599,110314.04980759599,110314.04980759599,110314.04980759599,110314.04980759599,110314.04980759599
971,2432,145940.81500878,145940.81500878,145940.81500878,145940.81500878,145940.81500878,145940.81500878,145940.81500878
972,2433,152409.97864782996,152409.97864782996,152409.97864782996,152409.97864782996,152409.97864782996,152409.97864782996,152409.97864782996
973,2434,141361.5553517096,141361.5553517096,141361.5553517096,141361.5553517096,141361.5553517096,141361.5553517096,141361.5553517096
974,2435,155827.68511023486,155827.68511023486,155827.68511023486,155827.68511023486,155827.68511023486,155827.68511023486,155827.68511023486
975,2436,115979.8432983726,115979.8432983726,115979.8432983726,115979.8432983726,115979.8432983726,115979.8432983726,115979.8432983726
976,2437,112662.70021839842,112662.70021839842,112662.70021839842,112662.70021839842,112662.70021839842,112662.70021839842,112662.70021839842
977,2438,127082.2040148397,127082.2040148397,127082.2040148397,127082.2040148397,127082.2040148397,127082.2040148397,127082.2040148397
978,2439,103572.40233327392,103572.40233327392,103572.40233327392,103572.40233327392,103572.40233327392,103572.40233327392,103572.40233327392
979,2440,119698.3444641149,119698.3444641149,119698.3444641149,119698.3444641149,119698.3444641149,119698.3444641149,119698.3444641149
980,2441,95752.69519946288,95752.69519946288,95752.69519946288,95752.69519946288,95752.69519946288,95752.69519946288,95752.69519946288
981,2442,103858.49995329027,103858.49995329027,103858.49995329027,103858.49995329027,103858.49995329027,103858.49995329027,103858.49995329027
982,2443,121702.2635157121,121702.2635157121,121702.2635157121,121702.2635157121,121702.2635157121,121702.2635157121,121702.2635157121
983,2444,130624.86150653938,130624.86150653938,130624.86150653938,130624.86150653938,130624.86150653938,130624.86150653938,130624.86150653938
984,2445,80097.5082097442,80097.5082097442,80097.5082097442,80097.5082097442,80097.5082097442,80097.5082097442,80097.5082097442
985,2446,138990.25566038553,138990.25566038553,138990.25566038553,138990.25566038553,138990.25566038553,138990.25566038553,138990.25566038553
986,2447,157179.19154111654,157179.19154111654,157179.19154111654,157179.19154111654,157179.19154111654,157179.19154111654,157179.19154111654
987,2448,138706.45533595025,138706.45533595025,138706.45533595025,138706.45533595025,138706.45533595025,138706.45533595025,138706.45533595025
988,2449,105627.46402389395,105627.46402389395,105627.46402389395,105627.46402389395,105627.46402389395,105627.46402389395,105627.46402389395
989,2450,137176.73054701323,137176.73054701323,137176.73054701323,137176.73054701323,137176.73054701323,137176.73054701323,137176.73054701323
990,2451,135042.23352156658,135042.23352156658,135042.23352156658,135042.23352156658,135042.23352156658,135042.23352156658,135042.23352156658
991,2452,204625.1846148575,204625.1846148575,204625.1846148575,204625.1846148575,204625.1846148575,204625.1846148575,204625.1846148575
992,2453,97680.4567172885,97680.4567172885,97680.4567172885,97680.4567172885,97680.4567172885,97680.4567172885,97680.4567172885
993,2454,117687.74195419419,117687.74195419419,117687.74195419419,117687.74195419419,117687.74195419419,117687.74195419419,117687.74195419419
994,2455,119585.99072492885,119585.99072492885,119585.99072492885,119585.99072492885,119585.99072492885,119585.99072492885,119585.99072492885
995,2456,137986.70825652895,137986.70825652895,137986.70825652895,137986.70825652895,137986.70825652895,137986.70825652895,137986.70825652895
996,2457,132992.37364363455,132992.37364363455,132992.37364363455,132992.37364363455,132992.37364363455,132992.37364363455,132992.37364363455
997,2458,114450.84872459412,114450.84872459412,114450.84872459412,114450.84872459412,114450.84872459412,114450.84872459412,114450.84872459412
998,2459,109272.96953863904,109272.96953863904,109272.96953863904,109272.96953863904,109272.96953863904,109272.96953863904,109272.96953863904
999,2460,136306.4467695095,136306.4467695095,136306.4467695095,136306.4467695095,136306.4467695095,136306.4467695095,136306.4467695095
1000,2461,123797.92017886194,123797.92017886194,123797.92017886194,123797.92017886194,123797.92017886194,123797.92017886194,123797.92017886194
1001,2462,143799.29188594865,143799.29188594865,143799.29188594865,143799.29188594865,143799.29188594865,143799.29188594865,143799.29188594865
1002,2463,126244.87336721511,126244.87336721511,126244.87336721511,126244.87336721511,126244.87336721511,126244.87336721511,126244.87336721511
1003,2464,174643.57945752656,174643.57945752656,174643.57945752656,174643.57945752656,174643.57945752656,174643.57945752656,174643.57945752656
1004,2465,137377.80551883616,137377.80551883616,137377.80551883616,137377.80551883616,137377.80551883616,137377.80551883616,137377.80551883616
1005,2466,118986.75038287399,118986.75038287399,118986.75038287399,118986.75038287399,118986.75038287399,118986.75038287399,118986.75038287399
1006,2467,129791.75306888159,129791.75306888159,129791.75306888159,129791.75306888159,129791.75306888159,129791.75306888159,129791.75306888159
1007,2468,79220.70330847219,79220.70330847219,79220.70330847219,79220.70330847219,79220.70330847219,79220.70330847219,79220.70330847219
1008,2469,79313.63945167769,79313.63945167769,79313.63945167769,79313.63945167769,79313.63945167769,79313.63945167769,79313.63945167769
1009,2470,175616.04309251104,175616.04309251104,175616.04309251104,175616.04309251104,175616.04309251104,175616.04309251104,175616.04309251104
1010,2471,197854.31011658267,197854.31011658267,197854.31011658267,197854.31011658267,197854.31011658267,197854.31011658267,197854.31011658267
1011,2472,144318.42689369372,144318.42689369372,144318.42689369372,144318.42689369372,144318.42689369372,144318.42689369372,144318.42689369372
1012,2473,118764.52382238736,118764.52382238736,118764.52382238736,118764.52382238736,118764.52382238736,118764.52382238736,118764.52382238736
1013,2474,85342.92063765401,85342.92063765401,85342.92063765401,85342.92063765401,85342.92063765401,85342.92063765401,85342.92063765401
1014,2475,222445.664515319,222445.664515319,222445.664515319,222445.664515319,222445.664515319,222445.664515319,222445.664515319
1015,2476,123145.58042879032,123145.58042879032,123145.58042879032,123145.58042879032,123145.58042879032,123145.58042879032,123145.58042879032
1016,2477,130793.75777228588,130793.75777228588,130793.75777228588,130793.75777228588,130793.75777228588,130793.75777228588,130793.75777228588
1017,2478,155978.98397504495,155978.98397504495,155978.98397504495,155978.98397504495,155978.98397504495,155978.98397504495,155978.98397504495
1018,2479,102697.459852367,102697.459852367,102697.459852367,102697.459852367,102697.459852367,102697.459852367,102697.459852367
1019,2480,148281.88981446132,148281.88981446132,148281.88981446132,148281.88981446132,148281.88981446132,148281.88981446132,148281.88981446132
1020,2481,124621.88386014276,124621.88386014276,124621.88386014276,124621.88386014276,124621.88386014276,124621.88386014276,124621.88386014276
1021,2482,131817.92238123558,131817.92238123558,131817.92238123558,131817.92238123558,131817.92238123558,131817.92238123558,131817.92238123558
1022,2483,115694.35322210177,115694.35322210177,115694.35322210177,115694.35322210177,115694.35322210177,115694.35322210177,115694.35322210177
1023,2484,118003.66777312141,118003.66777312141,118003.66777312141,118003.66777312141,118003.66777312141,118003.66777312141,118003.66777312141
1024,2485,132048.2922251411,132048.2922251411,132048.2922251411,132048.2922251411,132048.2922251411,132048.2922251411,132048.2922251411
1025,2486,166111.6788689374,166111.6788689374,166111.6788689374,166111.6788689374,166111.6788689374,166111.6788689374,166111.6788689374
1026,2487,180381.1529386228,180381.1529386228,180381.1529386228,180381.1529386228,180381.1529386228,180381.1529386228,180381.1529386228
1027,2488,166261.6989897778,166261.6989897778,166261.6989897778,166261.6989897778,166261.6989897778,166261.6989897778,166261.6989897778
1028,2489,141813.44585582236,141813.44585582236,141813.44585582236,141813.44585582236,141813.44585582236,141813.44585582236,141813.44585582236
1029,2490,155400.03290325013,155400.03290325013,155400.03290325013,155400.03290325013,155400.03290325013,155400.03290325013,155400.03290325013
1030,2491,88912.37618096532,88912.37618096532,88912.37618096532,88912.37618096532,88912.37618096532,88912.37618096532,88912.37618096532
1031,2492,189052.30680027494,189052.30680027494,189052.30680027494,189052.30680027494,189052.30680027494,189052.30680027494,189052.30680027494
1032,2493,141757.46781040795,141757.46781040795,141757.46781040795,141757.46781040795,141757.46781040795,141757.46781040795,141757.46781040795
1033,2494,144227.53709569146,144227.53709569146,144227.53709569146,144227.53709569146,144227.53709569146,144227.53709569146,144227.53709569146
1034,2495,83509.7666273088,83509.7666273088,83509.7666273088,83509.7666273088,83509.7666273088,83509.7666273088,83509.7666273088
1035,2496,227133.95860817985,227133.95860817985,227133.95860817985,227133.95860817985,227133.95860817985,227133.95860817985,227133.95860817985
1036,2497,149366.7091135436,149366.7091135436,149366.7091135436,149366.7091135436,149366.7091135436,149366.7091135436,149366.7091135436
1037,2498,111460.15119595929,111460.15119595929,111460.15119595929,111460.15119595929,111460.15119595929,111460.15119595929,111460.15119595929
1038,2499,89349.63943470833,89349.63943470833,89349.63943470833,89349.63943470833,89349.63943470833,89349.63943470833,89349.63943470833
1039,2500,130819.7912058357,130819.7912058357,130819.7912058357,130819.7912058357,130819.7912058357,130819.7912058357,130819.7912058357
1040,2501,135121.32451472565,135121.32451472565,135121.32451472565,135121.32451472565,135121.32451472565,135121.32451472565,135121.32451472565
